DE_name,contrast,term,target,ncells_1,ncells_2,log2fc,p.value,padj,sig_level
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,ACSL1,18,3544,0.437595962,0.708984742,0.999999988,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,ACSL5,18,3544,1.319454382,0.206446802,0.973829836,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,ACSM3,18,3544,0.830303665,0.581146741,0.999999988,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,ACSS1,18,3544,0.459269716,0.691895836,0.999999988,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,ACSS2,18,3544,1.098302413,0.472709875,0.999999988,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,ACTN1,18,3544,-0.30769504,0.776910547,0.999999988,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,ACTN4,18,3544,0.414118671,0.520265415,0.999999988,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,ACTR10,18,3544,0.405346877,0.78541513,0.999999988,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,ACTR1B,18,3544,0.802747247,0.255324919,0.999999988,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,ACTR2,18,3544,1.589106984,0.068809502,0.444438279,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,ACTR3,18,3544,0.232353513,0.874848115,0.999999988,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,ACVR1,18,3544,-1.332498281,0.368280691,0.999999988,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,ACVR1C,18,3544,1.073632221,0.492326868,0.999999988,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,ACVR2B,18,3544,1.716309465,0.262727173,0.999999988,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,ADA2,18,3544,0.461706466,0.755982096,0.999999988,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,ADAM10,18,3544,-0.429263792,0.772076518,0.999999988,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,ADAM17,18,3544,2.835016244,0.001974135,0.019844067,P-adjust < 0.05
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,ADAM22,18,3544,1.976695129,0.212726139,0.991510174,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,ADAM8,18,3544,0.999148709,0.503189478,0.999999988,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,ADAM9,18,3544,-0.237827557,0.870220288,0.999999988,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,ADAMTS5,18,3544,0.903640689,0.57465439,0.999999988,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,ADCY2,18,3544,1.275038365,0.424096338,0.999999988,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,ADCY3,18,3544,1.701037065,0.280404519,0.999999988,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,ADCY7,18,3544,0.761491331,0.624807728,0.999999988,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,ADGRA3,18,3544,1.799576581,0.10219835,0.604969868,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,ADGRE1,18,3544,2.621197284,0.103677688,0.610503536,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,ADGRF1,18,3544,2.067074051,0.176336481,0.883994157,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,ADGRF3,18,3544,2.303067018,0.017392124,0.141223434,P < 0.05
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,ADGRF5,18,3544,0.008314029,0.993876422,0.999999988,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,ADGRG1,18,3544,-0.204402544,0.821215978,0.999999988,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,ADGRG3,18,3544,1.68173674,0.285008039,0.999999988,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,ADGRL1,18,3544,0.180516212,0.906211168,0.999999988,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,ADGRV1,18,3544,1.5767022,0.332484678,0.999999988,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,ADH5,18,3544,-0.959582651,0.515765725,0.999999988,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,ADIPOR1,18,3544,1.07440614,0.31019953,0.999999988,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,ADM,18,3544,-0.411475586,0.795976098,0.999999988,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,ADNP2,18,3544,1.43036304,0.194747076,0.941916618,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,ADRA1A,18,3544,2.269295522,0.164596783,0.84678006,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,ADRA2A,18,3544,1.366105284,0.383554392,0.999999988,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,ADRB1,18,3544,1.377719029,0.240543542,0.999999988,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,AFF1,18,3544,0.519016592,0.726220163,0.999999988,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,AGAP3,18,3544,-0.099176721,0.91440051,0.999999988,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,AGO2,18,3544,0.925065398,0.535571656,0.999999988,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,AGO3,18,3544,0.444160036,0.683436036,0.999999988,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,AGO4,18,3544,1.398838858,0.35503024,0.999999988,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,AGPAT1,18,3544,-0.240220784,0.819565357,0.999999988,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,AGPAT3,18,3544,1.761441292,0.030802341,0.231373116,P < 0.05
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,AGPAT5,18,3544,2.194381159,0.055301208,0.374449145,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,AGR2,18,3544,0.549160141,0.309789036,0.999999988,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,AGT,18,3544,-0.328556418,0.706214073,0.999999988,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,AGTPBP1,18,3544,0.660655623,0.660362162,0.999999988,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,AGTR1,18,3544,-0.484416055,0.671599372,0.999999988,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,AGTR2,18,3544,2.814823863,0.080147964,0.500901141,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,AGTRAP,18,3544,0.244515508,0.868581604,0.999999988,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,AHCTF1,18,3544,1.642824866,0.27267152,0.999999988,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,AHCYL1,18,3544,0.619525901,0.487180047,0.999999988,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,AHI1,18,3544,1.771746714,0.238117573,0.999999988,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,AHR,18,3544,2.254306093,0.04527622,0.318548092,P < 0.05
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,AICDA,18,3544,2.814168197,0.079338151,0.497180382,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,AIFM2,18,3544,1.463702158,0.163500975,0.842653631,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,AIG1,18,3544,0.015410679,0.986194087,0.999999988,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,AKAP10,18,3544,0.622765651,0.680796515,0.999999988,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,AKAP13,18,3544,0.632771899,0.668671157,0.999999988,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,AKAP9,18,3544,0.869279191,0.574868339,0.999999988,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,AKR1A1,18,3544,0.968897668,0.363294538,0.999999988,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,AKT1,18,3544,0.566320454,0.624606407,0.999999988,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,AKT2,18,3544,-0.692133744,0.445636621,0.999999988,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,AKT3,18,3544,1.531631498,0.071495713,0.457938003,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,ALAD,18,3544,0.595728078,0.510981664,0.999999988,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,ALCAM,18,3544,0.911755601,0.558702842,0.999999988,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,ALDH2,18,3544,2.700746493,9.10E-05,0.001109909,P-adjust < 0.05
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,ALDH3B1,18,3544,2.030677502,0.064651559,0.422862921,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,ALDH7A1,18,3544,0.60086197,0.690611515,0.999999988,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,ALDOA,18,3544,-0.720659351,0.346770613,0.999999988,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,ALDOC,18,3544,1.279631472,0.402287265,0.999999988,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,ALKBH5,18,3544,1.363480787,0.376508836,0.999999988,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,ALOX5,18,3544,-0.802468828,0.597805841,0.999999988,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,AMBP,18,3544,1.328650022,0.41205045,0.999999988,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,AMER1,18,3544,1.533070039,0.34709414,0.999999988,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,AMH,18,3544,1.726433143,0.145923569,0.782167202,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,AMHR2,18,3544,0.726876744,0.625849865,0.999999988,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,ANAPC1,18,3544,0.898605061,0.551093224,0.999999988,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,ANAPC11,18,3544,-0.164203879,0.91136612,0.999999988,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,ANAPC15,18,3544,0.857446395,0.562903654,0.999999988,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,ANAPC2,18,3544,-0.433515546,0.771187582,0.999999988,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,ANAPC4,18,3544,1.570727784,0.157254094,0.82141513,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,ANAPC5,18,3544,-0.198397139,0.818193708,0.999999988,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,ANG,18,3544,0.062350496,0.95690541,0.999999988,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,ANGPTL1,18,3544,1.217068834,0.466333743,0.999999988,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,ANGPTL4,18,3544,1.104278829,0.474370122,0.999999988,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,ANKH,18,3544,0.146479719,0.828920489,0.999999988,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,ANKRD22,18,3544,2.149040184,0.161422059,0.837056763,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,ANKRD30B,18,3544,-0.214137574,0.88501058,0.999999988,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,ANKRD6,18,3544,1.248567467,0.398851011,0.999999988,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,ANO4,18,3544,1.023137267,0.499333166,0.999999988,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,ANO6,18,3544,0.521376856,0.733369999,0.999999988,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,ANP32B,18,3544,-0.290871149,0.844620277,0.999999988,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,ANXA1,18,3544,0.860022008,0.569507826,0.999999988,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,ANXA4,18,3544,0.300606084,0.841111171,0.999999988,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,ANXA5,18,3544,1.777260697,0.006806969,0.061178607,P < 0.05
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,AP1G1,18,3544,0.238213898,0.872926855,0.999999988,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,AP1G2,18,3544,0.354061564,0.608069709,0.999999988,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,AP1S1,18,3544,-0.441041887,0.766429108,0.999999988,NS or |log2FC| < 1
DE19_Tumors_16S_P10_confidence,High confidence 16S expression P10 / Low or no 16S expression P10,microbial16S_P10_group,AP2A1,18,3544,0.878618856,0.213984389,0.995998114,NS or |log2FC| < 1
