feature	metadata	value	log2fc	stderr	pval	qval
s__Haemophilus_parainfluenzae	grade_category	HIGH	0.94817362448449	1.0331159046670084	0.3587337967223766	1
s__Sutterella_wadsworthensis	grade_category	HIGH	-2.0153954180221443	1.8148607151789833	0.26678538564653825	1
s__Parasutterella_excrementihominis	grade_category	HIGH	-2.3695991255887194	1.612160463456476	0.14160825363302845	1
s__Bilophila_wadsworthia	grade_category	HIGH	-2.2940657178499513	1.554110684529576	0.1399096334321591	1
s__Enterococcus_faecium	grade_category	HIGH	-1.0233090771802558	1.836232250372502	0.5773310902880063	1
s__Enterococcus_faecalis	grade_category	HIGH	-0.9827217660054559	1.5891859510214557	0.5363244811899281	1
s__Lactococcus_lactis	grade_category	HIGH	-0.7748757421690495	1.6171922307604512	0.6318327640134809	1
s__Streptococcus_mutans	grade_category	HIGH	-0.0024713719259525924	0	0	0
s__Streptococcus_salivarius	grade_category	HIGH	1.5431602616827083	1.763218674164053	0.38146778425959865	1
s__Streptococcus_thermophilus	grade_category	HIGH	-1.1082107888678228	1.6380570992424883	0.49869799864815734	1
s__Streptococcus_gordonii	grade_category	HIGH	1.2294682488752882	0	0	0
s__Streptococcus_anginosus	grade_category	HIGH	1.450946637685683	0	0	0
s__Streptococcus_parasanguinis	grade_category	HIGH	1.8607557268718238	1.405416663807131	0.18550681057100657	1
s__Streptococcus_sp_A12	grade_category	HIGH	-2.991063803207318	1.7201676130991181	0.08206622960065978	1
s__Holdemania_filiformis	grade_category	HIGH	-1.398835510292559	0.9762683670419151	0.15190381808208	1
s__Clostridium_innocuum	grade_category	HIGH	-2.3144510241159555	1.5144524235825316	0.1264522639238483	1
s__Longicatena_caecimuris	grade_category	HIGH	-1.997306360549343	1.7834904198358417	0.26276224739676296	1
s__Erysipelatoclostridium_ramosum	grade_category	HIGH	-3.4357284445754113	1.8614942335698144	0.06493823272804126	1
s__Clostridium_spiroforme	grade_category	HIGH	-2.807279695261495	1.2644226502807019	0.026404736744942276	1
s__Faecalibacillus_intestinalis	grade_category	HIGH	-2.102121173114217	1.3601930807539921	0.12223553911677948	1
LKT_p__Firmicutes	grade_category	HIGH	0.04142641083894505	0.9143113394975447	0.9638611198882753	1
s__Turicibacter_sanguinis	grade_category	HIGH	-0.3877285478053638	1.3422603176580352	0.7726866718546354	1
LKT_f__Clostridia_unclassified	grade_category	HIGH	-0.18107357507848354	1.0711649074833192	0.8657623448679728	1
s__Clostridia_bacterium	grade_category	HIGH	-0.8411923538949462	0.8101824511407157	0.299141946901559	1
s__Ruminococcus_bromii	grade_category	HIGH	0.09679834331548998	0	0	0
s__Clostridium_leptum	grade_category	HIGH	-1.6356128654390754	1.2210657641526337	0.18040921349962585	1
s__Clostridia_unclassified_SGB4121	grade_category	HIGH	-0.33561767520438623	1.2608179549464904	0.7900925519888959	1
s__Neglecta_timonensis	grade_category	HIGH	0.1405912892313399	0	0	0
s__Hydrogeniiclostidium_mannosilyticum	grade_category	HIGH	-0.7161648568203252	1.2679133711423458	0.5721843847234527	1
s__Anaeromassilibacillus_sp_An250	grade_category	HIGH	0.3197957002856917	0	0	0
s__Faecalibacterium_prausnitzii	grade_category	HIGH	0.4959732550151572	1.5537532378453653	0.7495674286562377	1
s__Faecalibacterium_SGB15346	grade_category	HIGH	1.2000204266012595	1.3409999829041275	0.3708566762754381	1
s__Gemmiger_formicilis	grade_category	HIGH	2.6863453176263303	1.5114989051547902	0.07552342905562141	1
s__Candidatus_Cibiobacter_qucibialis	grade_category	HIGH	1.3706606300606725	1.7083161022883027	0.4223528272676511	1
s__Ruthenibacterium_lactatiformans	grade_category	HIGH	-2.0496653872199735	0.898415269688489	0.02252341993632116	1
LKT_f__Marinilabiliaceae	grade_category	HIGH	-2.022715454116314	0.9045541133793801	0.025342180733941067	1
s__Bittarella_massiliensis	grade_category	HIGH	-2.4726243776398507	1.0827445467047936	0.022391305150139987	1
s__Anaerotruncus_rubiinfantis	grade_category	HIGH	-0.22328876150630728	0	0	0
s__Anaerotruncus_massiliensis	grade_category	HIGH	0.23159342943584438	0	0	0
s__Anaerotruncus_colihominis	grade_category	HIGH	-3.062506293019441	1.1659747507279192	0.008625199093000106	1
s__Candidatus_Pararuminococcus_gallinarum	grade_category	HIGH	0.540940838377316	0	0	0
s__Phocea_massiliensis	grade_category	HIGH	-2.3838127085972545	1.0345869911386196	0.02121590125954107	1
s__Candidatus_Avimicrobium_caecorum	grade_category	HIGH	-1.802255972479171	1.2607118682628045	0.15284500254677588	1
s__Harryflintia_acetispora	grade_category	HIGH	-2.112201304472886	1.1408033017716537	0.06409715188554124	1
s__Eubacterium_siraeum	grade_category	HIGH	0.3050372311787588	1.2978620810012969	0.8141850263009001	1
s__Ruminococcaceae_bacterium	grade_category	HIGH	0.585626591139671	1.2802373007108687	0.6473577153863828	1
s__Ruminococcus_bicirculans	grade_category	HIGH	1.0031262439567965	0	0	0
s__Massilioclostridium_coli	grade_category	HIGH	-0.33278228772242047	0	0	0
s__Massilimaliae_timonensis	grade_category	HIGH	-2.678204884600329	1.2088919592934997	0.02673116699398093	1
LKT_f__Ruminococcaceae	grade_category	HIGH	0.5483394618204227	1.5302403073750328	0.7200922367275034	1
s__Oscillibacter_sp_ER4	grade_category	HIGH	-0.196254031530952	1.599277860279595	0.9023334543721446	1
s__Dysosmobacter_welbionis	grade_category	HIGH	-0.9473529396612757	1.0793157785615772	0.3800876944285313	1
s__Dysosmobacter_sp_NSJ_60	grade_category	HIGH	-0.8519646735231807	1.2862598788641604	0.5077417378565605	1
s__Flavonifractor_plautii	grade_category	HIGH	-3.845501286701918	1.1495050633491861	8.217763057316705e-4	0.15285039286609073
s__Lawsonibacter_sp_NSJ_51	grade_category	HIGH	0.6336464722229977	0	0	0
s__Intestinimonas_massiliensis	grade_category	HIGH	-0.5941676347862486	1.3792683883287273	0.6666249697553472	1
s__Intestinimonas_butyriciproducens	grade_category	HIGH	0.6662125073949201	1.2106246344570692	0.5821103551555686	1
s__Clostridiales_bacterium	grade_category	HIGH	-0.8309754153681064	1.3244570145009626	0.5303915832084475	1
s__Clostridium_phoceensis	grade_category	HIGH	-0.7612911841119989	1.0950885159160384	0.486938184588947	1
s__Evtepia_gabavorous	grade_category	HIGH	-2.7644668680766085	1.4634503528907647	0.058890990792445475	1
s__Ruminococcaceae_unclassified_SGB15234	grade_category	HIGH	-0.9083489246689374	1.4876468485710441	0.5414680910004359	1
LKT_f__Clostridiaceae	grade_category	HIGH	-2.0122557092694375	1.570683210130148	0.2001465931486631	1
s__Clostridia_bacterium_UC5_1_1D1	grade_category	HIGH	-1.127227060092892	1.1619595048987212	0.331992297732112	1
s__Agathobaculum_butyriciproducens	grade_category	HIGH	1.367970497686903	1.314306351580059	0.2979540945996768	1
s__Monoglobus_pectinilyticus	grade_category	HIGH	-1.9630000523184283	1.2300075620817252	0.11050549671487193	1
s__Candidatus_Borkfalkia_ceftriaxoniphila	grade_category	HIGH	0.4515903367661216	0	0	0
s__Christensenellaceae_bacterium	grade_category	HIGH	-0.40652900295152783	1.1070857169040824	0.713465037247658	1
s__Clostridiales_bacterium_KLE1615	grade_category	HIGH	1.2290888964741291	1.3069514452489348	0.34699996315111514	1
LKT_f__Lachnospiraceae	grade_category	HIGH	-3.248015184683128	1.2559131663232639	0.00970467578100217	1
s__Blautia_producta	grade_category	HIGH	-3.5071556059759503	1.6776557460631796	0.036572038202028624	1
s__Blautia_caecimuris	grade_category	HIGH	-3.8607195232721216	1.6709266792150739	0.02085905123643176	1
s__Blautia_SGB4815	grade_category	HIGH	3.044008648319831	1.0934952336354917	0.005373575317276507	0.9618699817924948
s__Blautia_obeum	grade_category	HIGH	1.6837891017864393	1.379102703230379	0.22211218459362989	1
s__Blautia_SGB4831	grade_category	HIGH	-0.5713290671374898	1.2714038106379586	0.653165712465889	1
s__Blautia_wexlerae	grade_category	HIGH	-0.7358929428520435	1.0623690624919229	0.48850381058923764	1
s__Blautia_massiliensis	grade_category	HIGH	0.5116798344865088	1.6273654129383563	0.7532003874641502	1
s__Blautia_faecis	grade_category	HIGH	1.5982472084718684	1.3426140722115938	0.23388938367690748	1
s__Blautia_hydrogenotrophica	grade_category	HIGH	1.0259240210826341	1.4168702539853972	0.46901809218584534	1
s__Lactonifactor_sp_BIOML_A6	grade_category	HIGH	-1.2770999577666116	0	0	0
s__Lacrimispora_celerecrescens	grade_category	HIGH	-1.4051998732668762	2.0962966892085166	0.5026506959129937	1
s__Lachnospiraceae_bacterium_NSJ_29	grade_category	HIGH	-0.1658419717657964	1.4654847761307894	0.9098995339318463	1
s__Fusicatenibacter_saccharivorans	grade_category	HIGH	0.3805560367911611	1.4365052494270987	0.7910726642568171	1
s__Clostridiaceae_bacterium_OM08_6BH	grade_category	HIGH	0.5345560789082224	0	0	0
s__Clostridium_scindens	grade_category	HIGH	-3.0960374967792017	1.532745430418705	0.04339071531234809	1
s__Dorea_sp_AF36_15AT	grade_category	HIGH	1.4722376191457713	1.2510162892764747	0.2392620514117913	1
s__Dorea_longicatena	grade_category	HIGH	0.7510822991550681	1.680475331146181	0.6549138040184894	1
s__Dorea_formicigenerans	grade_category	HIGH	-0.529708449939787	1.3924770299046905	0.7036430845166353	1
s__Coprococcus_comes	grade_category	HIGH	-1.765769422463117	1.715786791162182	0.3034181079902229	1
s__Dorea_sp_AF24_7LB	grade_category	HIGH	0.0048450022581749685	0	0	0
s__Sellimonas_intestinalis	grade_category	HIGH	-4.833085905007376	1.6052874685604523	0.0026062114427049684	0.47433048257230426
s__Faecalicatena_contorta	grade_category	HIGH	-3.156611107050147	1.1319319564419552	0.005292114914978629	0.9525806846961532
s__Ruminococcus_gnavus	grade_category	HIGH	-5.372116937241726	1.6483593216982182	0.001117784374702659	0.20679010931999192
s__Ruminococcus_lactaris	grade_category	HIGH	2.480574951375211	0	0	0
s__Ruminococcus_torques	grade_category	HIGH	-1.6124658017329065	1.0302933900294904	0.11757001821418275	1
s__Mediterraneibacter_glycyrrhizinilyticus	grade_category	HIGH	-1.8223510988440448	1.7863911426867147	0.30766683641911735	1
s__Mediterraneibacter_butyricigenes	grade_category	HIGH	0.209702445796506	0	0	0
s__Enterocloster_asparagiformis	grade_category	HIGH	-2.1184979461954105	1.7510714366796063	0.2263443095947896	1
s__Enterocloster_lavalensis	grade_category	HIGH	-2.4802023805008133	1.853196569767671	0.18078645744468577	1
s__Clostridiales_bacterium_1_7_47FAA	grade_category	HIGH	-2.8924908372340528	1.7785045631408656	0.10387283708275984	1
s__Enterocloster_aldensis	grade_category	HIGH	-5.243830179938529	1.6840506891598381	0.001846823205064375	0.3379686465267806
s__Enterocloster_citroniae	grade_category	HIGH	-2.9348475145337183	1.4202266294526675	0.03878466747021912	1
s__Enterocloster_bolteae	grade_category	HIGH	-3.3122192086853857	1.4968669621629387	0.026913649380022303	1
s__Enterocloster_clostridioformis	grade_category	HIGH	-0.9879723132867246	2.0327394166074635	0.626945904723414	1
s__Clostridium_sp_AT4	grade_category	HIGH	-5.735798081774371	1.6113961113429773	3.715320144878866e-4	0.06947648670923479
s__Clostridium_sp_AM22_11AC	grade_category	HIGH	0.9039283259295345	1.7210900208302027	0.5994393803179325	1
s__Hungatella_hathewayi	grade_category	HIGH	-4.273375593415009	1.5253352622467766	0.005085025874686856	0.9203896833183209
s__Clostridium_sp_AM33_3	grade_category	HIGH	-1.8249683617918795	1.1985740680577635	0.12785473999561017	1
s__Clostridium_fessum	grade_category	HIGH	0.2312590926596103	1.5190441894174591	0.8789977473103627	1
s__Clostridium_symbiosum	grade_category	HIGH	-4.76458896671403	1.509301658583549	0.0015950147286917505	0.29348271007928206
s__Lacrimispora_amygdalina	grade_category	HIGH	0.9086817717171272	1.3732846360357114	0.5081731537996533	1
s__Clostridiaceae_bacterium	grade_category	HIGH	-0.688177801990913	1.0173874654832404	0.498776160957987	1
s__Clostridium_sp_AM49_4BH	grade_category	HIGH	0.5187694672094403	0	0	0
s__Clostridium_sp_AF36_4	grade_category	HIGH	1.0023306116166322	0	0	0
s__Coprococcus_catus	grade_category	HIGH	2.2168139869650036	0	0	0
s__Catenibacillus_scindens	grade_category	HIGH	-0.240979430479503	0	0	0
s__Anaerobutyricum_hallii	grade_category	HIGH	1.6581197148617899	1.5173095193881163	0.27448050094074916	1
s__Anaerostipes_hadrus	grade_category	HIGH	0.929599078866377	1.6654094817938312	0.5767211426635995	1
s__Anaerostipes_caccae	grade_category	HIGH	-4.454411828131395	1.6646498310731757	0.007453217234545487	1
s__Lachnospira_pectinoschiza	grade_category	HIGH	-2.70165983366107	1.4665653880472787	0.06545057904905327	1
s__Lachnospira_eligens	grade_category	HIGH	1.9994048597805958	1.354976836775273	0.14005109908355093	1
s__Roseburia_hominis	grade_category	HIGH	2.5938896148884223	0	0	0
s__Roseburia_inulinivorans	grade_category	HIGH	1.386236529804577	1.5385286477378581	0.3675806414764439	1
s__Roseburia_intestinalis	grade_category	HIGH	-1.4616279675596888	1.531819731797322	0.3399937868095497	1
s__Roseburia_faecis	grade_category	HIGH	1.2461683320251846	1.5873095892907565	0.4324054390168498	1
s__Eubacterium_rectale	grade_category	HIGH	1.2645995420856688	1.605365204228678	0.43085275511774135	1
s__Roseburia_sp_AF02_12	grade_category	HIGH	-0.5706564749001384	1.5257847943565557	0.7083979958757807	1
s__Lachnospiraceae_bacterium	grade_category	HIGH	0.4882706109895425	1.0223865673610653	0.6329497018672036	1
s__Eubacterium_ramulus	grade_category	HIGH	0.5987642464985621	1.4988610128511144	0.6895399266193303	1
s__Lachnospiraceae_bacterium_WCA3_601_WT_6H	grade_category	HIGH	-0.8466598076710552	1.536517328607681	0.5816163822623435	1
s__Clostridium_sp_AF34_10BH	grade_category	HIGH	1.9701900480603576	1.337566747627793	0.14076026313183165	1
s__Firmicutes_bacterium_AF16_15	grade_category	HIGH	-0.25004520054743273	1.305225552349469	0.8480771582906786	1
s__Eisenbergiella_tayi	grade_category	HIGH	0.753067466573146	1.5489608933117336	0.626842452206469	1
s__Eisenbergiella_massiliensis	grade_category	HIGH	-3.284496860235379	1.591939533756289	0.03909319977461678	1
s__Mogibacterium_diversum	grade_category	HIGH	-1.2081057796240238	0	0	0
s__Eubacteriaceae_bacterium	grade_category	HIGH	-0.37403170071377456	1.2327315767026672	0.7615721017641043	1
s__Intestinibacter_bartlettii	grade_category	HIGH	-2.3047087474116044	1.7026242644137857	0.17585717589743552	1
s__Romboutsia_timonensis	grade_category	HIGH	-1.5478740258250916	1.2978411439264919	0.23300533237124257	1
s__Eubacterium_callanderi	grade_category	HIGH	-1.7454230092454321	1.4218559657292988	0.21960967578450896	1
s__Phascolarctobacterium_faecium	grade_category	HIGH	-0.7122784840933847	1.7198021860959585	0.6787547150886925	1
s__Veillonella_dispar	grade_category	HIGH	1.4350333203857666	0	0	0
s__Veillonella_parvula	grade_category	HIGH	0.43283613275245436	1.3180913848479736	0.7426236266944929	1
s__Dialister_invisus	grade_category	HIGH	-2.1828490384277424	1.6884520346909797	0.19607650156528764	1
s__Peptococcaceae_bacterium	grade_category	HIGH	-0.2298397915402277	0	0	0
s__Methanobrevibacter_smithii	grade_category	HIGH	-0.7487883133066078	0	0	0
s__Collinsella_aerofaciens	grade_category	HIGH	-0.5976579713769472	1.6217387063470394	0.7124787208269772	1
LKT_p__Actinobacteria	grade_category	HIGH	-1.3648981509273357	0.9989863712521232	0.17185013755771994	1
s__Eggerthellaceae_unclassified_SGB14341	grade_category	HIGH	-0.7061612077777903	1.2522175317359343	0.5728027641196682	1
s__Eggerthella_lenta	grade_category	HIGH	-1.0331382333164514	1.4741645479454266	0.4834093281073543	1
s__Gordonibacter_pamelaeae	grade_category	HIGH	-1.0361416794074705	1.3313367454228153	0.4364088699209651	1
LKT_f__Eggerthellaceae	grade_category	HIGH	-0.22288303781746044	0	0	0
s__Adlercreutzia_equolifaciens	grade_category	HIGH	-0.3842710671289016	1.2320166828486219	0.7551133987933808	1
s__Actinomyces_graevenitzii	grade_category	HIGH	-1.7575172641052634	0.9515593393292456	0.06474909529874051	1
s__Actinomyces_sp_ICM47	grade_category	HIGH	-1.5149851615635983	1.1593870947968514	0.19131050291089488	1
s__Actinomyces_SGB17168	grade_category	HIGH	-3.2559420412523172	1.579067049089093	0.039213416719685555	1
s__Bifidobacterium_longum	grade_category	HIGH	-3.8794860509007996	1.7134374927177376	0.023564655519246226	1
s__Bifidobacterium_adolescentis	grade_category	HIGH	-3.3129788746028694	1.8604078768588943	0.07494824548506797	1
s__Bifidobacterium_pseudocatenulatum	grade_category	HIGH	-4.800045064563908	1.841484380443576	0.009144149473340565	1
s__Bifidobacterium_dentium	grade_category	HIGH	1.5291071165104295	0	0	0
s__Alloscardovia_omnicolens	grade_category	HIGH	-1.1919533099743078	0	0	0
s__Rothia_mucilaginosa	grade_category	HIGH	0.7503402151051892	1.0507107647612068	0.47514907019239383	1
