feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
X5285	br_m_prior_treatment	Y	-0.895630807200174	0.00573088898728763	29	12	0	0
X5273	br_m_prior_treatment	Y	-0.862033359583154	0.00212317180413453	29	20	0	0
X3934	br_m_prior_treatment	Y	-0.275639958626548	0.00374152867158435	29	16	0	0
X3922	br_m_prior_treatment	Y	0.996239868362932	0.00907336412404394	29	13	0	0
X749	br_m_prior_treatment	Y	-0.327885299584957	0.00419492171481051	29	15	0	0
X6956	br_m_prior_treatment	Y	0.914579889816036	0.00161058670028092	29	21	0	0
X6952	br_m_prior_treatment	Y	0.448487145461719	0.000662842655137593	29	25	0	0
X5870	br_m_prior_treatment	Y	-1.91802153262501	0.0120988209668788	29	8	0	0
X5868	br_m_prior_treatment	Y	0.789336547202851	0.00229674310188002	29	22	0	0
X5825	br_m_prior_treatment	Y	-1.37568788862725	0.0151409992914922	29	14	0	0
X5880	br_m_prior_treatment	Y	-0.682387081970588	0.00520251120608257	29	15	0	0
X5898	br_m_prior_treatment	Y	-0.781882833882243	0.0120889207039553	29	9	0	0
X19882	br_m_prior_treatment	Y	-1.15645239442653	0.0154446379876694	29	12	0	0
X19831	br_m_prior_treatment	Y	-0.734805676065422	0.00951560935312363	29	13	0	0
X19850	br_m_prior_treatment	Y	-0.614945217963158	0.0065228536332018	29	14	0	0
X969	br_m_prior_treatment	Y	0.842101601047187	0.00357036444228236	29	22	0	0
X985	br_m_prior_treatment	Y	1.38034535076807	0.0238533075683313	29	15	0	0
X17008	br_m_prior_treatment	Y	0.87856307784662	0.0120584219830516	29	15	0	0
X17007	br_m_prior_treatment	Y	-2.47938767776151	0.00589133128377404	29	14	0	0
X15897	br_m_prior_treatment	Y	2.78257405093926	0.0206328558617238	29	13	0	0
X15887	br_m_prior_treatment	Y	2.28234189798348	0.0189501400808008	29	8	0	0
X15872	br_m_prior_treatment	Y	-1.10712093588105	0.00557392912996396	29	10	0	0
X15877	br_m_prior_treatment	Y	-1.52601390005261	0.00504235326488045	29	15	0	0
X17167	br_m_prior_treatment	Y	-0.617517806094234	0.00169046125729988	29	15	0	0
X17168	br_m_prior_treatment	Y	3.84314093601564	0.0128648670226474	29	9	0	0
X17153	br_m_prior_treatment	Y	3.43747553961204	0.0208349457023295	29	14	0	0
X17154	br_m_prior_treatment	Y	1.80184332768279	0.00707749887377767	29	8	0	0
X17132	br_m_prior_treatment	Y	1.25316785532094	0.00652361161208817	29	19	0	0
X17137	br_m_prior_treatment	Y	0.618805145838095	0.0040572481021202	29	19	0	0
X15892	br_m_prior_treatment	Y	-1.68609505202144	0.00616066133450884	29	10	0	0
X17234	br_m_prior_treatment	Y	-1.59794592105652	0.00598935459148402	29	12	0	0
X16987	br_m_prior_treatment	Y	0.809731088816292	0.00280084241585072	29	19	0	0
X2480	br_m_prior_treatment	Y	0.351978895986651	0.0100730287129492	29	9	1.67112579298583e-267	2.71557941360198e-267
X14348	br_m_prior_treatment	Y	0.115608150635355	0.00454425811915599	29	16	8.99568185280622e-143	1.44177366681963e-142
X8028	br_m_prior_treatment	Y	-0.177227891385225	0.00776303938805282	29	10	2.32525541222838e-115	3.67641734095569e-115
X1524	br_m_prior_treatment	Y	0.22931489906556	0.0107815167216807	29	8	2.18696151279605e-100	3.41165995996184e-100
X19800	br_m_prior_treatment	Y	0.378900940891927	0.0218770742099555	29	10	3.35004067275371e-67	5.15729945673927e-67
X2532	br_m_prior_treatment	Y	-0.153819533662179	0.0105565573504603	29	21	4.29594525146402e-48	6.52760512235442e-48
X13165	br_m_prior_treatment	Y	-0.0072046016196328	0.00112149810850842	29	21	1.32663162042776e-10	1.98994743064164e-10
X15875	br_m_prior_treatment	Y	0.0498310776435635	0.00778585968194256	29	8	1.55171140408937e-10	2.29810423137287e-10
X1341	br_m_prior_treatment	Y	0.0533531486597034	0.00871200225851747	29	8	9.11992116039045e-10	1.3337884697071e-09
X1457	br_m_prior_treatment	Y	-0.0650540249065398	0.0112952212781887	29	10	8.43989538532334e-09	1.21909600010226e-08
X16988	br_m_prior_treatment	Y	-1.10004786373104	0.622439583408004	29	28	0.0771752064048526	0.110115843284973
X9422	br_m_prior_treatment	Y	-2.08689372168479	1.24182000897446	29	17	0.0928576953761567	0.130895787457956
X2479	br_m_prior_treatment	Y	-1.6734164875446	1.00138585590664	29	22	0.0947018122687762	0.131906095660081
X16971	br_m_prior_treatment	Y	1.08624508812905	0.726637921493852	29	26	0.134942676313291	0.185744625043
X6939	br_m_prior_treatment	Y	-0.583683938917852	0.428034155795311	29	29	0.172681306353549	0.234926893527502
X9450	br_m_prior_treatment	Y	-1.2514435820586	0.993661110437332	29	23	0.20787616012318	0.279557594648414
X1411	br_m_prior_treatment	Y	-1.64558706179726	1.32157953950886	29	17	0.213070417020822	0.280870010803345
X15878	br_m_prior_treatment	Y	-0.984672357007014	0.791802995106814	29	25	0.213653256081177	0.280870010803345
X1536	br_m_prior_treatment	Y	1.45159556555439	1.22068294675453	29	19	0.23437405810517	0.304686275536722
X2492	br_m_prior_treatment	Y	-1.12213836004523	1.05099593817707	29	22	0.285660153160056	0.367277339777214
X17151	br_m_prior_treatment	Y	-1.71374108266712	1.6458407537111	29	13	0.297756886212549	0.378669083552916
X9416	br_m_prior_treatment	Y	-0.0213312363913635	0.0215368028855309	29	8	0.321951721957177	0.405036037300965
X6055	br_m_prior_treatment	Y	2.08095309940497	2.22430281495643	29	9	0.349503399771304	0.435020189077049
X4494	br_m_prior_treatment	Y	1.08894857627789	1.27778095490856	29	18	0.394092827247809	0.485356429347301
X17130	br_m_prior_treatment	Y	1.1259012530215	1.37435672087386	29	17	0.412660598873601	0.502930104877201
X16955	br_m_prior_treatment	Y	-1.76803087653558	2.1787006979865	29	9	0.417074572201697	0.503069329356686
X1552	br_m_prior_treatment	Y	0.559523633516968	0.701557219582145	29	27	0.425134429329169	0.507558451341967
X9712	br_m_prior_treatment	Y	0.529738624294799	0.791490100865519	29	25	0.503308719980874	0.594819396341033
X2048	br_m_prior_treatment	Y	0.956072677628807	1.47125643191763	29	16	0.515799355226821	0.602288039612575
X17300	br_m_prior_treatment	Y	1.26416381422039	1.96462618854039	29	11	0.5199238632553	0.602288039612575
X2497	br_m_prior_treatment	Y	-0.73366307594823	1.21559656410128	29	19	0.546148460472563	0.625846338140608
X2483	br_m_prior_treatment	Y	-0.918580138543472	1.54040421459133	29	15	0.550958742123783	0.625846338140608
X5265	br_m_prior_treatment	Y	0.708939669151726	1.63805920942343	29	14	0.665165554073207	0.748311248332358
X5884	br_m_prior_treatment	Y	-0.564900661208143	1.50820061930616	29	15	0.707993132879849	0.788906633780403
X8255	br_m_prior_treatment	Y	0.229388036745609	0.652389058417676	29	27	0.7251290171625	0.800378254792571
X1525	br_m_prior_treatment	Y	0.290580297205705	0.852853022808828	29	24	0.733317721942378	0.801852088479049
X1522	br_m_prior_treatment	Y	0.227966736830085	0.818191435564699	29	25	0.780534362142558	0.845578892321104
X6001	br_m_prior_treatment	Y	-0.294310852930764	1.52366294093234	29	14	0.846833602824553	0.908986527802502
X15888	br_m_prior_treatment	Y	0.208716681139728	1.31637172434921	29	17	0.874019866627099	0.929639312685187
X9649	br_m_prior_treatment	Y	-0.303480581241474	2.25119730237156	29	9	0.892763267704714	0.941020741634698
X2502	br_m_prior_treatment	Y	-0.0723725924680384	1.05012006389049	29	22	0.945054573884591	0.987244510218725
X1543	br_m_prior_treatment	Y	-0.0435585960123734	1.24733338969	29	20	0.972142436885889	0.998554298622751
X2043	br_m_prior_treatment	Y	-0.0176917676286367	1.41434069699519	29	17	0.99001964649777	0.998554298622751
X8007	br_m_prior_treatment	Y	-0.0242392355130541	1.33950613234466	29	19	0.985562547366181	0.998554298622751
X6936	br_m_prior_treatment	Y	0.0118072901184903	0.65550877073329	29	28	0.985628956456095	0.998554298622751
X1469	br_m_prior_treatment	Y	38.9904992215535	468242.741740644	29	8	0.999933560278595	0.999933560278595
